X,Y,name,num,adress,shcuna,zerem,x_coord,y_coord,semel,level,ganenet,sayaat,רחוב,מספר_בית,icon_url
34.9747192252414,32.0958367893283,פרחים- התפתחותי,1.00000000000,מבצע דני 23,נווה אפק,ממלכתי,197771.52063899999,666968.74657299998,"319053",חינוך מיוחד,,,מבצע  דני,23.000000,./0.png
34.9718229515772,32.0958355093235,"כפיר- ח.מיוחד
",1.00000000000,הא באייר 120,נווה אפק,ממלכתי,197498.12308200001,666969.19062200002,"204560",חינוך מיוחד,,,הא באייר,120.000000,./0.png
34.9746128591409,32.0932534420442,"לוטם- התפתחותי
",1.00000000000,ברקן 2,נווה אפק,ממלכתי,197760.86966600001,666682.30004999996,"523530",חינוך מיוחד,,,ברקן,2.000000,./0.png
34.9781552217491,32.0907878395801,הרמוניה- התפתחותי,1.00000000000,איילון 40,נווה אפק,ממלכתי,198094.69106799999,666408.18199800001,"451963",חינוך מיוחד,,,איילון,1.000000,./0.png
34.9791062813517,32.0935768760293,פקאן- ASD,1.00000000000,ברקן 58,נווה אפק,ממלכתי,198185.11850000001,666717.27072300005,"578104",חינוך מיוחד,,,ברקן,58.000000,./0.png
34.9714670775681,32.0956322842323,צוף- ASD,1.00000000000,הא באייר 120,נווה אפק,ממלכתי,197464.48124400000,666946.72745200002,"628636",חינוך מיוחד,,,הא באייר,120.000000,./0.png
34.9632240142837,32.0929124456597,סביון- התפתחותי,1.00000000000,חרמון 34,גבעת טל,ממלכתי,196685.69093099999,666646.83442700002,"204206",חינוך מיוחד,,,חרמון,34.000000,./0.png
34.9630748638075,32.0929916366321,"יערה- התפתחותי
",1.00000000000,חרמון 34,גבעת טל,ממלכתי,196671.63089000000,666655.64742900000,"266775",חינוך מיוחד,,,חרמון,34.000000,./0.png
34.9565577509886,32.0949867288059,רון- התפתחותי,1.00000000000,עלי הכהן 8,הרקפות,ממ''ד,196056.92927399999,666878.27899000002,"463653",חינוך מיוחד,,,עלי הכהן,8.000000,./0.png
34.9526678363394,32.0947743392202,עפרוני- התפתחותי,1.00000000000,ג'ון קנדי 32,אביב,ממ''ד,195689.67748000001,666855.57759899995,"523449",חינוך מיוחד,,,ג'ון קנדי,32.000000,./0.png
34.9619520618803,32.1027779784137,"דקל- ASD

",1.00000000000,יונה 1,גבעת הסלעים,ממלכתי,196568.07937500000,667741.09563100000,"204644",חינוך מיוחד,,,יונה,1.000000,./0.png
34.9577967364362,32.1016961032176,שיטה-התפתחותי,1.00000000000,ורדית 2 פינת גזית,גבעת הסלעים,ממ''ד,196175.58750299999,667622.01562099997,"578112",חינוך מיוחד,,,ורדית,2.000000,./0.png
34.9491566405288,32.1063408142466,ניר- התפתחותי,1.00000000000,נחשול 11,הרקפות,ממ''ד,195361.26616299999,668138.96779899998,"628651",חינוך מיוחד,,,נחשול,11.000000,./0.png
34.9633209889074,32.1020143074295,ליצ'י- ASD,1.00000000000,הדרור 30,גבעת הסלעים,ממלכתי,196697.10180999999,667656.12211600004,"628628",חינוך מיוחד,,,הדרור,30.000000,./0.png
34.9399316274645,32.0989514991544,אופק- שפתי,1.00000000000,תנאים 24,רמב''ם,תורני,194488.54874299999,667321.66194899997,"759530",חינוך מיוחד,,,התנאים,22.000000,./0.png
34.9453797469954,32.0919822960135,ניצן- התפתחותי,1.00000000000,ספיר יעקב 12,שבזי,ממ''ד,195000.95733500001,666547.59634499997,"578088",חינוך מיוחד,,,ספיר יעקב,12.000000,./0.png
34.9430285489979,32.1036903882051,רימון - בנים,1.00000000000,חזון איש 84,רמב''ם,תורני,194782.15068799999,667846.44663300004,"220004",חובה,,,אבצ''ן,12.000000,./0.png
34.9656490225133,32.0860981012697,ברקת,1.00000000000,רוזלין יאלו 3,מתחם פרסי נובל,ממ''ד,196912.93713499999,665890.68138900003,"636811",חובה,,,רוזלין יאלו,3.000000,./0.png
34.9654483460844,32.0861017791548,טופז,1.00000000000,רוזלין יאלו 3,מתחם פרסי נובל,ממ''ד,196893.99293099999,665891.13118100003,"636829",ט. חובה,,,רוזלין יאלו,3.000000,./0.png
34.9886518536019,32.0762252448776,נוגה,1.00000000000,מרים הנביאה (מגרש 453),מתחם הנביאים,ממ''ד,199082.35775699999,664791.30590399995,"636803",ט. חובה,,,מרים הנביאה,0.000000,./0.png
34.949344316296,32.106401900351,דביר,1.00000000000,נחשול 11,נופרים,ממלכתי,195378.99605700001,668145.69974299998,"636928",ט. חובה,,,נחשול,11.000000,./0.png
34.9490690570353,32.1065969970774,נועם,1.00000000000,נחשול 11,נופרים,ממ''ד,195353.06683800000,668167.39561999997,"636860",ט. חובה,,,נחשול,11.000000,./0.png
34.9907062330099,32.0758057035219,סהר,1.00000000000,אליהו הנביא (מגרש 510),מתחם הנביאים,ממלכתי,199276.23256599999,664744.39702000003,"637165",ט. חובה,,,אליהו הנביא,0.000000,./0.png
34.990648122048,32.075669483832,תבל,1.00000000000,אליהו הנביא (מגרש 510),מתחם הנביאים,ממלכתי,199270.71599299999,664729.30251099996,"637157",חובה,,,אליהו הנביא,0.000000,./0.png
34.9699175989197,32.0836564135722,מרגליות,1.00000000000,גרטי קורי 17א,מתחם פרסי נובל,ממלכתי,197315.32880100000,665619.03850899998,"637140",ט. חובה,,,גרטי קורי,19.000000,./0.png
34.9700474362554,32.0837349146612,ענבר,1.00000000000,גרטי קורי 17א,מתחם פרסי נובל,ממלכתי,197327.60549200000,665627.71686000004,"637132",חובה,,,גרטי קורי,19.000000,./0.png
34.9703550064556,32.0835732350241,תרשיש- ASD,1.00000000000,גרטי קורי 17א,מתחם פרסי נובל,ממלכתי,197356.60388300000,665609.72515700001,"637488",חינוך מיוחד,,,גרטי קורי,19.000000,./0.png
34.9705141944503,32.083571620173,ספיר,1.00000000000,גרטי קורי 17א,מתחם פרסי נובל,ממ''ד,197371.63224700000,665609.51349000004,"636845",חובה,,,גרטי קורי,19.000000,./0.png
34.9704309821304,32.0836726330372,צור,1.00000000000,גרטי קורי 17א,מתחם פרסי נובל,ממ''ד,197363.80056500001,665620.73184599995,"636837",ט. חובה,,,גרטי קורי,19.000000,./0.png
34.9399730295246,32.0990709685722,עדי,1.00000000000,התנאים 22,רמב''ם,ממ''ד,194492.48930099999,667334.90037699998,"636886",חובה,,,התנאים,22.000000,./0.png
34.9727705038658,32.0910946473354,שמש- אנטרופוסופי,1.00000000000,כינור 28,נווה אפק,ממלכתי,197586.43926600000,666443.28299500002,"636910",חובה,,,כינור,28.000000,./0.png
34.9884511015523,32.07620956034,שבתאי,1.00000000000,מרים הנביאה (מגרש 453),מתחם הנביאים,ממלכתי,199063.40000500000,664789.60456799995,"637173",חובה,,,מרים הנביאה,0.000000,./0.png
34.9882351054771,32.0761083693671,שביט,1.00000000000,מרים הנביאה (מגרש 453),מתחם הנביאים,ממלכתי,199042.98396400001,664778.42435500002,"637181",ט. חובה,,,מרים הנביאה,0.000000,./0.png
34.9880969092684,32.075957537628,צדק- ASD,1.00000000000,מרים הנביאה (מגרש 453),מתחם הנביאים,ממלכתי,199029.90243700001,664761.72479699994,"637397",חינוך מיוחד,,,מרים הנביאה,0.000000,./0.png
34.9499025506593,32.1052801112334,שנהב,1.00000000000,"נופרים (בתוך בי""ס)",נופרים,ממלכתי,195431.39157300000,668021.17947099998,"636936",חובה,,,נחשול,0.000000,./0.png
34.9811755941261,32.0828463945398,קמה,1.00000000000,נתן אלתרמן 10,מתחם האומנים,ממלכתי,198377.99590400001,665526.96062799997,"637025",חובה,,,נתן אלתרמן,10.000000,./0.png
34.9810312763745,32.0829568507574,בר,1.00000000000,נתן אלתרמן 10,מתחם האומנים,ממלכתי,198364.39629300000,665539.23731899995,"637017",ט. חובה,,,נתן אלתרמן,10.000000,./0.png
34.9808612867184,32.0830214502562,אסיף,1.00000000000,נתן אלתרמן 10,מתחם האומנים,ממלכתי,198348.36251100001,665546.43400000001,"637033",חובה,,,נתן אלתרמן,10.000000,./0.png
34.9810165523606,32.0832493487965,שונית,1.00000000000,נתן אלתרמן 10,מתחם האומנים,ממ''ד,198363.07337400000,665571.67530100001,"636852",חובה,,,נתן אלתרמן,10.000000,./0.png
34.9629549092156,32.0827715467611,אופל - ASD תקשורתי,10.00000000000,"גרטרוד עליון 20 (מגרש 803, מבנה קהילתי קומה עליונה)",מתחם פרסי נובל,ממלכתי,196657.77033100001,665522.36567099998,"637413",חינוך מיוחד,,,,20.000000,./0.png
34.9707719865796,32.0892846356158,חן,1.00000000000,פול סמואלסון 2,מתחם פרסי נובל,ממלכתי,197397.34227600001,666242.97747699998,"637058",חובה,,,פול סמואלסון,2.000000,./0.png
34.980448920591,32.0834683382458,ארבל,1.00000000000,עופרה חזה 5,מתחם האומנים,תורני,198309.53416800001,665596.07015299995,"639989",ט. חובה,,,עופרה חזה,5.000000,./0.png
34.9656361277282,32.0859551816223,פנינה,1.00000000000,רוזלין יאלו 3,מתחם פרסי נובל,ממלכתי,196911.68470600000,665874.83571100002,"637066",חובה,,,רוזלין יאלו,3.000000,./0.png
34.9654433342577,32.08594527415,קורל,1.00000000000,רוזלין יאלו 3,מתחם פרסי נובל,ממלכתי,196893.48133600000,665873.77737499995,"637041",ט. חובה,,,רוזלין יאלו,3.000000,./0.png
34.9763232826007,32.0854845077836,סברס,1.00000000000,שייקה אופיר 8,מתחם האומנים,ממלכתי,197920.50990000000,665820.45931700000,"636969",חובה,,,שייקה אופיר,8.000000,./0.png
34.9761369493524,32.0855815211004,פומלה,1.00000000000,שייקה אופיר 8,מתחם האומנים,ממלכתי,197902.94153200000,665831.25433899998,"636944",חובה,,,שייקה אופיר,8.000000,./0.png
34.9767650732243,32.0854433086639,מלון,1.00000000000,שייקה אופיר 8,מתחם האומנים,ממלכתי,197962.20831700001,665815.80264100002,"636977",ט. חובה,,,שייקה אופיר,8.000000,./0.png
34.9765203568376,32.085576484869,אבטיח,1.00000000000,שייקה אופיר 8,מתחם האומנים,ממלכתי,197939.13660400000,665830.61933799996,"636985",חובה,,,שייקה אופיר,8.000000,./0.png
34.976527570892,32.0853798912776,בננה,1.00000000000,שייקה אופיר 8,מתחם האומנים,ממלכתי,197939.77160599999,665808.81762800005,"636951",ט. חובה,,,שייקה אופיר,8.000000,./0.png
34.9630269458817,32.0827277919394,אדווה,0.00000000000,"גרטרוד עליון 20 (מגרש 803, מבנה קהילתי קומה עליונה)",,ממלכתי,196664.56043300001,665517.49847700004,"654012",חובה,,,,0.000000,./0.png
34.9705876427206,32.0890430038354,נוי,0.00000000000,פול סמואלסון 2 (מגרש 814),,ממלכתי,197379.88158500000,666216.22060899995,"651497",ט. חובה,,,פול סמואלסון,2.000000,./0.png
34.965334242654,32.0877156503799,פלמינגו - התפתחותי,0.00000000000,"אלברט איינשטיין (בתוך חט""ב בראשית)",,ממ''ד,196883.61750900000,666070.11740100000,"652552",חינוך מיוחד,,,אלברט איינשטיין,0.000000,./0.png
34.9653262540382,32.0875545802807,פרפר - התפתחותי,0.00000000000,"אלברט איינשטיין (בתוך חט""ב בראשית)",,ממ''ד,196882.82375700001,666052.25798999995,"652545",חינוך מיוחד,,,אלברט איינשטיין,0.000000,./0.png
34.9660194430056,32.0877348364692,"דולפין - תקשורתי
",0.00000000000,"אלברט איינשטיין (בתוך חט""ב בראשית)",,ממלכתי,196948.30826300001,666072.10178000003,"652586",חינוך מיוחד,,,אלברט איינשטיין,0.000000,./0.png
34.9660156943131,32.0875594583852,סנאי - תקשורתי,0.00000000000,"אלברט איינשטיין (בתוך חט""ב בראשית)",,ממלכתי,196947.91138800001,666052.65486600006,"652602",חינוך מיוחד,,,אלברט איינשטיין,0.000000,./0.png
34.9769640567516,32.0884787704073,קינמון,0.00000000000,הרב גורן 1,,ממ''ד,197981.70348900001,666152.36556800001,"651463",חובה,,,אלוף הרב גורן,1.000000,./0.png
34.9890944762809,32.0800185192597,תכלת,0.00000000000,יואל הנביא (מגרש 514),,ממלכתי,199124.98799800000,665211.85813099996,"651703",ט. חובה,,,יואל הנביא,7.000000,./0.png
34.9886502925206,32.0757029109309,גלעד - התפתחותי,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממלכתי,199082.09454399999,664733.38467399997,"652529",חינוך מיוחד,,,מרים הנביא,34.000000,./0.png
34.9886506242456,32.0755616599056,פרדס - תקשורתי,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממלכתי,199082.09454399999,664717.72130900004,"652578",חינוך מיוחד,,,מרים הנביא,34.000000,./0.png
34.9886571793756,32.0756342056667,גליל - התפתחותי,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממלכתי,199082.72954500001,664725.76465899998,"652537",חינוך מיוחד,,,מרים הנביא,34.000000,./0.png
34.9883522103778,32.0756680445817,זיו,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממ''ד,199053.94282100000,664729.57466599997,"651471",ט. חובה,,,מרים הנביא,34.000000,./0.png
34.9887032672452,32.0760561300749,שמיים,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממלכתי,199087.17455400000,664772.54308600002,"651711",חובה,,,מרים הנביא,34.000000,./0.png
34.9882577572931,32.0757938646564,שחר,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממ''ד,199045.05280300000,664743.54469400004,"651489",חובה,,,מרים הנביא,34.000000,./0.png
34.9888224786918,32.0758883580797,זוהר,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממלכתי,199098.39291000000,664753.91638199997,"651737",ט. חובה,,,מרים הנביא,34.000000,./0.png
34.9887707104789,32.0759760750391,כוכב,0.00000000000,"מרים הנביאה (בתוך בי""ס, מגרש 453)",,ממלכתי,199093.52456699999,664763.65306799999,"651729",ט. חובה,,,מרים הנביא,34.000000,./0.png
34.9498515915851,32.1055669176044,שירה,0.00000000000,"נחשול 13 (בתוך בי""ס)",,ממלכתי,195426.65681600000,668052.99492400000,"651745",חובה,,,נחשול,13.000000,./0.png
34.9498694589696,32.1054416889105,עמית,0.00000000000,"נחשול 13 (בתוך בי""ס)",,ממלכתי,195428.31046499999,668039.10427200003,"651752",ט. חובה,,,נחשול,13.000000,./0.png
34.9450776975125,32.1028274814679,נחל - התפתחותי,0.00000000000,השריון 59,,ממלכתי,194975.33601200001,667750.29143300001,"652560",חינוך מיוחד,,,השריון,59.000000,./0.png
34.9668589831202,32.0843635416209,אתרוג,1.00000000000,שבזי 180,פסגות אפק,תורני,197026.74139200000,665698.08375100000,"0",חובה,,,שבזי,180.000000,./0.png
34.9669766905583,32.0843635236451,"גן חב""ד",1.00000000000,שבזי 180,פסגות אפק,ממ''ד,197037.85391400001,197037.85391400001,"0",חובה,,,שבזי,180.000000,./0.png
